target,prediction
1,3.347092
21,11.276018
33,11.778158
40,14.625149
10,10.475092
8,11.79894
11,11.921855
26,12.337661
1,5.580372
29,11.251838
24,13.226358
8,11.79894
8,10.650837
15,5.703994
1,5.580372
10,10.464221
7,11.251838
11,10.650837
10,11.123375
1,5.580372
6,11.251838
22,13.226358
2,11.123375
2,11.921855
28,10.650837
28,12.482269
1,4.7220984
3,10.141552
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
1,5.5740685
26,11.897589
31,7.395752
25,11.613104
9,10.661901
4,11.79894
15,11.921855
25,12.337661
1,4.966407
3,10.464221
9,11.123375
12,11.251838
14,11.921855
1,5.580372
20,10.650837
13,11.123375
14,5.777441
25,13.226358
1,5.580372
1,5.2235494
1,5.6259055
27,10.464221
32,11.799869
18,12.482269
14,13.089994
8,11.921855
1,4.7220984
3,10.141552
1,4.7123485
2,10.135439
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
1,3.3475833
19,10.476215
32,12.365029
38,14.625149
25,12.497628
10,11.79894
20,11.921855
1,4.889607
9,11.251838
1,4.966407
15,11.79894
27,12.337661
1,5.274206
1,5.580372
21,10.464221
31,13.226358
12,11.123375
1,4.966407
3,11.251838
1,5.6259055
27,11.123375
40,11.590124
24,12.482269
1,4.966407
1,4.7220984
1,4.715406
1,4.7123485
2,10.135439
1,4.7123485
1,4.7123485
1,4.7123485
3,10.135439
1,4.7123485
4,10.135439
1,5.5697207
21,6.686088
31,12.365029
26,11.613104
25,12.497628
1,4.889607
10,10.650837
19,12.337661
17,13.089994
19,13.226358
1,5.580372
29,11.251838
18,11.590124
20,13.226358
30,13.032037
1,5.2235494
16,11.921855
29,12.482269
25,11.799869
17,11.590124
3,11.921855
13,11.79894
12,11.123375
3,10.650837
1,5.6259055
1,4.7220984
3,10.141552
1,4.7123485
2,10.135439
1,4.7123485
1,4.7123485
1,4.7123485
5,10.135439
1,4.7123485
1,4.7123485
1,5.5740685
22,11.138008
33,11.8106985
28,11.613104
41,14.660703
6,11.921855
19,11.79894
14,5.4402733
6,10.464221
8,11.921855
1,5.2235494
14,11.251838
1,4.889607
15,11.921855
25,11.799869
6,11.79894
2,11.123375
1,5.580372
22,11.251838
34,11.590124
10,11.123375
20,13.226358
1,5.580372
29,11.214178
14,11.799869
24,12.337661
1,4.7220984
3,10.141552
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
1,4.7123485
10,10.135439
1,4.7123485
8,10.135439
