target,prediction
1,6.8311462
40,16.657852
1,7.32346
1,7.32346
1,7.0588846
25,13.938137
58,17.35889
1,6.80979
1,6.80979
1,7.741117
59,18.523746
37,15.753483
16,13.967794
1,6.8311462
1,7.32346
14,13.967794
23,13.938137
1,7.3196974
1,7.3875675
1,7.736486
1,7.0588846
61,16.657852
1,6.80979
13,15.176874
1,6.8311462
1,7.32346
44,14.541397
27,15.037441
37,20.374743
1,6.80979
1,6.8311462
1,7.32346
26,15.016926
1,7.7897387
7,14.347465
69,16.846886
1,6.9870133
46,15.803824
20,13.967794
12,13.967794
32,15.176874
1,7.0588846
1,6.990606
1,6.8311462
30,14.347465
34,15.176874
55,16.657852
1,7.7943997
10,15.753483
44,21.352049
1,7.8187356
1,7.32346
71,16.686754
15,13.967794
52,17.619162
1,7.741117
1,6.990606
23,13.938137
30,15.753483
62,19.16018
1,7.32346
43,17.636604
43,21.352049
1,6.8311462
1,6.8311462
10,15.037441
1,7.3196974
34,15.753483
1,6.80979
1,7.741117
1,7.3196974
50,21.490782
1,6.8311462
23,13.938137
1,7.741117
57,17.733646
1,6.80979
1,7.391364
25,15.753483
1,7.391364
1,6.990606
1,7.32346
59,17.733646
34,14.347465
32,19.392935
1,7.32346
20,14.529552
1,6.8311462
17,15.037441
51,20.389643
1,6.80979
1,6.990606
28,14.347465
54,20.389643
17,13.967794
25,13.938137
45,17.636604
1,7.7943997
1,7.7943997
1,6.8311462
16,15.831159
54,11.65377
63,19.544462
49,21.490782
64,17.587282
53,17.35889
31,19.15211
1,6.8311462
20,15.156169
39,16.002548
27,15.831159
1,7.736486
25,15.037441
1,7.391364
17,14.492374
19,14.529552
19,14.492374
1,7.391364
1,7.0588846
25,13.938137
1,6.8311462
21,15.016926
53,20.389643
1,6.990606
1,7.741117
1,6.80979
25,13.938137
1,7.0588846
5,15.176874
29,15.809561
60,17.360226
10,14.492374
43,17.35889
