target,prediction
1,3.8975298
57,103.90207
73,52.706303
88,52.551613
32,36.243126
29,36.846558
14,38.611305
1,3.606888
1,3.5413399
42,38.626312
61,75.384544
1,3.769543
5,36.846558
89,75.632835
29,31.098269
33,33.662827
1,3.5413399
92,70.65569
19,34.35748
1,3.7434273
72,50.734245
1,3.606888
29,32.74227
26,38.736336
100,87.184586
75,52.526398
1,3.5413399
1,3.5291111
96,70.62831
1,3.6485832
1,3.6485832
17,35.568806
50,58.5963
43,35.00926
67,110.546234
66,110.546234
33,34.50868
102,103.11611
80,51.416668
42,35.105194
98,101.154366
62,59.069817
1,3.5413399
91,64.568275
91,63.72812
1,3.606888
1,3.5291111
1,3.6463504
1,3.606888
98,103.25437
29,31.098269
48,56.292828
1,3.5413399
98,101.154366
33,37.12633
78,52.836006
62,53.105843
96,68.362076
91,66.019646
29,32.58498
29,32.428455
1,3.7434273
1,3.5413399
91,76.579636
29,31.39922
87,59.602413
85,110.10748
38,34.058895
82,72.61988
19,38.736336
1,3.771851
1,3.606888
29,31.098269
29,31.098269
101,97.11217
1,3.6046813
1,3.5413399
1,3.5291111
33,37.093445
29,33.702053
29,33.37904
1,3.5413399
1,3.901484
87,75.70215
84,48.24138
1,3.914118
1,3.5291111
33,35.11432
54,110.38326
70,57.755917
72,56.34275
107,100.23479
88,50.841118
55,50.853485
38,35.766445
93,64.81678
1,3.5291111
74,50.734245
42,31.66745
1,3.5291111
76,53.105843
1,3.5413399
1,3.9038725
19,38.736336
81,66.45016
1,3.5291111
29,31.39922
32,35.520233
99,67.54524
74,110.38326
76,103.90207
1,3.5413399
1,3.914118
98,90.73041
1,3.5291111
136,95.771484
1,3.769543
32,34.915592
91,77.17025
1,3.5291111
1,3.5413399
38,36.4934
99,77.653885
29,32.90031
1,3.5413399
32,33.24867
1,3.606888
1,3.6046813
29,33.54015
1,3.5413399
89,69.082275
1,3.5413399
93,72.02596
115,70.69307
1,3.5413399
8,37.12633
