target,prediction
1,1.0614238
21,22.418156
34,27.695652
47,36.915283
60,47.969364
33,38.36772
28,37.246624
29,34.381405
41,50.41946
51,55.265053
62,68.203156
60,55.154324
68,60.766983
71,68.02114
69,55.154324
74,55.154324
82,68.02114
81,68.02114
82,68.02114
84,68.02114
73,68.02114
71,67.862495
70,68.02114
70,67.862495
70,67.862495
67,61.263504
58,48.796955
58,48.47924
55,44.297768
56,48.796955
54,44.297768
52,47.06374
52,44.297768
58,60.766983
1,1.134235
16,19.918262
1,1.0702914
30,21.190487
42,28.918753
55,37.798615
1,1.237669
29,21.307516
41,28.820099
54,37.324596
1,1.1967331
25,21.3059
34,29.152153
48,37.15316
1,1.2463762
30,21.105423
43,28.75046
58,37.437756
9,28.949657
1,1.1500582
19,20.895311
31,29.332237
44,37.89027
1,1.134235
16,19.954458
1,1.1341354
16,19.83114
1,1.1341354
8,19.817902
1,1.1341354
6,19.817902
1,1.1341354
1,1.196844
24,21.149513
33,28.003834
45,37.404068
59,43.83744
31,29.010502
18,28.949657
26,36.667114
37,48.33984
41,43.410606
40,47.06374
42,44.297768
44,48.796955
42,47.06374
43,44.297768
47,47.292843
43,44.297768
46,48.47924
48,47.292843
45,44.297768
44,47.06374
47,44.297768
50,48.47924
53,47.292843
51,44.297768
55,47.292843
67,53.89388
76,68.02114
78,68.02114
80,68.02114
81,67.862495
82,68.02114
84,67.862495
83,68.02114
1,1.134235
16,19.954458
1,1.1341354
1,1.1341354
1,1.196844
25,22.395878
33,28.565979
44,37.269222
59,47.527187
31,29.010502
33,38.166386
26,33.882862
30,36.836296
40,48.954056
41,44.297768
41,44.297768
43,48.796955
43,48.47924
44,48.796955
45,47.292843
43,44.297768
42,47.06374
48,44.129444
61,55.16369
64,55.029648
72,68.02114
75,68.02114
77,68.02114
79,68.02114
82,68.02114
84,68.02114
74,68.02114
75,68.02114
75,68.02114
73,68.02114
70,68.02114
63,55.154324
55,44.297768
54,44.297768
1,1.134235
16,19.918262
1,1.1341354
1,1.0736591
31,21.261038
44,29.291542
59,38.081272
10,21.861979
27,28.949657
38,36.667114
49,43.30794
37,38.166386
16,29.010502
1,1.1500582
19,21.420807
30,29.425873
42,36.866634
1,1.2463762
30,20.346384
44,28.849014
57,37.44437
19,28.949657
1,1.1967331
25,21.259815
35,28.475262
39,36.667114
1,1.134235
16,19.918262
1,1.1341354
1,1.1341354
16,19.90676
1,1.1341354
16,19.914858
1,1.1341354
