target,prediction
13,26.904776
38,30.737274
1,0.7445803
54,58.59965
98,108.05739
62,58.43558
1,0.7445803
1,0.72824585
29,29.334293
106,90.17961
11,27.617134
33,33.799927
83,88.658066
1,0.7434706
97,90.08652
54,58.28025
44,31.28266
9,26.904776
82,88.658066
103,100.79316
48,57.814137
29,29.334293
23,28.328558
1,0.7434706
101,101.61784
29,29.334293
80,82.11495
51,58.59965
15,28.556923
11,29.441957
51,57.712803
93,104.98402
48,58.59965
1,0.7445803
60,55.935886
29,29.334293
1,0.7135354
1,0.7445803
74,61.60504
53,58.28025
1,0.7130826
80,90.426476
107,87.50174
76,89.94869
13,28.556923
91,61.60504
1,0.70216596
25,26.904776
85,97.6578
30,28.49902
76,88.658066
1,0.69903004
1,0.73449737
102,100.83176
33,28.328558
44,32.69703
1,0.7434706
1,0.7445803
89,91.201164
83,63.85834
30,28.09181
90,112.044266
58,82.11495
79,66.7664
30,28.773748
40,57.814137
83,87.26586
1,0.7445803
108,103.10461
77,90.426476
1,0.7445803
1,0.6993154
102,108.42384
29,29.542818
29,29.542818
71,94.867134
1,0.7445803
83,87.50174
1,0.6993154
1,0.7168838
33,31.087208
1,0.7434706
30,28.91212
39,30.966188
1,0.72824585
52,58.43558
29,27.617134
30,29.262016
103,107.0819
26,29.23572
81,88.658066
93,101.97967
87,91.473114
97,94.36823
1,0.7434706
1,0.7445803
39,32.732773
12,29.23572
1,0.7445803
1,0.69903004
26,27.32079
1,0.8584763
84,95.59122
29,29.334293
1,0.7434706
1,0.7445803
41,27.36508
3,28.328558
30,27.957376
1,0.7434706
20,26.904776
17,26.904776
1,0.7445803
1,0.70216596
1,0.69903004
89,94.18369
85,63.433735
63,58.43558
1,0.7135354
30,28.556923
43,29.34347
1,0.73449737
1,0.7445803
92,96.33103
32,27.32079
1,0.7434706
30,29.051138
31,28.556923
96,88.01121
1,0.7445803
99,101.38785
1,0.7168838
1,0.7445803
29,29.334293
30,28.636059
1,0.7445803
30,27.55791
3,28.556923
29,29.542818
1,0.7445803
88,113.74376
44,30.757544
1,0.6997231
59,58.28025
