target,prediction
1,0.0
10,5.959252803237362
20,4.51518354616483
28,10.278498958261533
41,16.390613181038137
1,0.0
20,4.950000000000004
1,0.0
12,5.700000000000005
20,11.55000000000001
1,0.0
29,4.0000000000000036
1,0.0
17,5.200000000000005
28,9.980000000000008
22,13.005000000000011
20,12.75500000000001
1,0.0
19,5.050000000000004
29,9.415000000000006
42,15.312500000000012
29,14.950000000000014
1,0.0
21,4.800000000000004
34,9.590000000000007
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
16,5.300000000000004
1,0.0
1,0.0
16,5.359252803237362
14,5.181797057480219
28,9.57837125996235
35,17.572134064040576
10,8.015183546164833
16,4.850000000000004
27,9.645000000000007
1,0.0
9,6.000000000000005
23,10.960000000000008
26,10.015000000000008
1,0.0
19,5.000000000000004
9,6.350000000000005
21,11.64500000000001
31,15.954500000000014
1,0.0
22,4.700000000000004
27,10.240000000000009
40,15.995000000000012
14,8.200000000000006
1,0.0
12,5.700000000000005
29,10.030000000000008
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
16,5.359252803237362
29,9.896975141041317
39,15.198781481634015
38,18.019602018414375
12,8.01839449673411
28,12.580233946407525
1,0.0
29,4.0000000000000036
39,10.200000000000008
47,18.457000000000015
40,24.06550000000002
14,7.050000000000006
1,0.0
1,0.0
14,5.500000000000004
13,5.800000000000005
25,10.640000000000008
1,0.0
22,4.700000000000004
24,10.660000000000009
35,16.02700000000001
1,0.0
1,0.0
24,4.5000000000000036
37,9.960000000000008
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
12,5.700000000000005
1,0.0
1,0.0
1,0.0
1,0.0
16,5.359252803237362
29,10.136924055895069
21,12.644717627047587
33,17.72875848371985
1,0.0
24,4.5000000000000036
23,11.46000000000001
1,0.0
1,0.0
30,3.9500000000000033
43,9.715000000000007
42,20.348500000000016
54,28.709050000000023
28,16.100000000000016
1,0.0
19,5.000000000000004
30,9.610000000000007
10,7.700000000000006
29,12.13000000000001
1,0.0
29,4.0000000000000036
27,12.11000000000001
38,18.022000000000016
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
17,5.1592528032373615
24,10.616975141041316
22,11.771722735562212
25,11.771315066301476
1,0.0
17,5.250000000000004
26,11.055000000000009
25,12.18500000000001
26,12.04000000000001
1,0.0
21,4.850000000000004
9,6.000000000000005
1,0.0
15,5.400000000000005
1,0.0
29,4.050000000000003
1,0.0
19,5.000000000000004
10,6.350000000000005
1,0.0
1,0.0
1,0.0
25,4.450000000000004
36,10.275000000000007
1,0.0
13,5.559252803237362
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
