target,prediction
1,0.0
50,39.871796734446406
1,0.0
69,37.905825427118785
1,0.0
1,0.0
1,0.0
1,0.0
45,39.999575427118785
58,47.237495735650725
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
41,35.71875000000004
48,39.309296734446406
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
41,15.250000000000012
1,0.0
18,17.390888109526063
30,18.14088810952606
1,0.0
19,18.265888109526063
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
19,19.875000000000018
1,0.0
1,0.0
1,0.0
44,37.905825427118785
1,0.0
48,39.999575427118785
1,0.0
1,0.0
1,0.0
25,19.39088810952606
1,0.0
44,38.905825427118785
16,15.37500000000002
1,0.0
1,0.0
25,19.26588810952606
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
55,51.2100909218332
1,0.0
47,39.309296734446406
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
25,19.250000000000018
1,0.0
1,0.0
1,0.0
1,0.0
60,38.999575427118785
1,0.0
1,0.0
53,40.937075427118785
20,19.625000000000018
1,0.0
51,40.937075427118785
25,19.26588810952606
18,17.265888109526063
1,0.0
43,36.403046734446406
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
52,39.871796734446406
1,0.0
1,0.0
1,0.0
62,54.046028421833206
29,41.56250000000003
57,39.030825427118785
1,0.0
1,0.0
32,17.51588810952606
1,0.0
1,0.0
1,0.0
1,0.0
53,40.374575427118785
30,47.237495735650725
1,0.0
12,11.125000000000018
1,0.0
48,39.871796734446406
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
48,51.5460284218332
1,0.0
1,0.0
59,39.030825427118785
1,0.0
25,19.39088810952606
1,0.0
1,0.0
1,0.0
1,0.0
25,19.39088810952606
54,50.370680055992736
26,19.000000000000018
29,16.000000000000014
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
