target,prediction
1,3.2826111
28,19.55806
41,25.356699
56,33.043705
60,42.25784
33,36.198963
37,33.202614
21,24.386473
24,24.560476
35,34.051407
10,18.9435
1,3.2783723
28,19.989628
39,24.46491
41,33.202614
27,25.055973
39,32.373306
42,44.83848
1,3.2974405
29,20.021332
43,24.895002
27,33.026424
3,19.531424
7,19.989628
28,24.386473
27,24.560476
16,25.897102
1,3.023738
11,18.16619
1,3.0292509
1,3.0292509
1,3.0292509
1,3.0292509
12,18.185421
1,3.0292509
13,18.185421
1,3.2928991
28,20.487896
39,24.996532
50,33.219986
62,43.538418
35,35.660877
47,44.72854
51,43.916065
25,24.560476
37,33.026424
40,33.202614
53,45.03872
1,3.0740633
18,19.666874
29,25.580908
39,33.611973
19,25.189646
1,3.1745396
18,19.044567
27,24.560476
34,33.93394
25,32.1163
27,33.202614
10,19.579437
25,25.055973
18,25.189646
4,19.531424
22,18.437326
28,24.560476
16,25.897102
1,3.023738
13,18.16619
1,3.0292509
1,3.0292509
1,3.0292509
1,3.0292509
1,3.0292509
1,3.0292509
1,3.277386
23,18.975204
34,24.790651
43,33.219986
48,42.25784
21,25.897102
19,24.560476
20,24.386473
32,33.548626
16,25.897102
1,3.1927521
23,18.9435
10,20.32241
27,24.386473
37,32.373306
4,18.9435
12,19.579437
22,24.560476
6,19.044567
13,19.579437
29,24.695072
26,25.744478
6,18.9435
12,19.989628
29,25.189646
9,19.531424
26,24.386473
16,25.189646
7,19.579437
28,25.055973
1,3.023738
11,18.16619
1,3.0292509
11,18.185421
1,3.0292509
15,18.2993
1,3.0292509
13,18.185421
1,3.0292509
11,18.185421
1,3.277386
28,19.076437
38,25.910015
44,34.1399
56,42.263443
23,25.189646
32,34.28756
38,35.660877
34,33.026424
19,25.189646
28,34.610226
10,18.9435
1,3.2974405
29,20.021332
42,25.539852
41,33.026424
23,24.560476
20,25.897102
2,18.437326
17,19.044567
1,3.2783723
28,19.74101
35,25.897102
39,32.373306
44,43.76457
30,32.1163
38,36.198963
44,44.83848
53,43.532314
4,18.568886
1,3.023738
11,18.16619
1,3.0292509
1,3.0292509
12,18.185421
1,3.0292509
15,18.185421
1,3.0292509
1,3.2947938
29,19.47609
42,25.15306
55,33.043705
70,45.045055
35,33.37059
40,33.93394
48,47.43988
42,43.76457
34,33.93394
17,25.897102
11,18.568886
16,25.744478
9,18.437326
1,3.1745396
23,19.30963
30,25.744478
38,34.135113
50,42.634857
7,18.568886
20,25.364342
21,25.744478
13,24.386473
1,3.2974405
29,19.74101
38,25.189646
45,33.93394
50,42.255795
22,25.897102
1,3.023738
11,18.16619
1,3.0292509
1,3.0292509
6,18.185421
1,3.0292509
1,3.0292509
1,3.0292509
