target,prediction
1,5.239194
17,13.639807
23,14.786673
32,16.82243
26,14.18044
12,14.178976
3,13.618224
1,4.9194717
20,14.08186
4,13.517766
9,13.618224
17,14.178976
8,14.08186
4,13.1103525
1,5.259947
30,13.005998
43,14.770482
25,14.880247
7,13.1103525
1,5.0481405
14,13.618224
23,15.386294
1,4.861198
1,4.9194717
1,4.763632
1,4.7669187
1,4.770168
9,12.696702
1,4.770168
9,12.696702
1,4.770168
5,12.696702
1,4.770168
1,4.770168
1,5.2660847
24,13.614748
29,14.169491
41,16.723448
36,16.079983
19,15.4790745
13,14.08186
23,14.770482
3,13.1103525
1,5.0922155
11,13.517766
23,15.386294
1,4.861198
17,13.618224
9,14.08186
1,5.0481405
24,13.140071
13,14.08186
12,12.976579
21,15.4790745
1,4.9194717
19,13.517766
27,15.386294
33,16.817791
4,12.976579
1,4.763632
1,4.7669187
1,4.770168
7,12.696702
1,4.770168
1,4.770168
1,4.770168
1,4.770168
1,4.770168
1,5.239194
11,13.532587
24,14.348012
26,14.885345
38,16.819033
1,5.2280006
22,13.1103525
5,13.618224
22,5.2694426
9,13.517766
11,14.178976
2,13.618224
1,4.861198
19,13.140071
31,15.386294
12,13.618224
17,15.4790745
12,14.08186
1,4.9194717
1,5.0922155
24,14.08186
34,14.21128
34,16.817791
16,14.770482
1,5.2280006
1,4.763632
1,4.7669187
1,4.770168
11,12.696702
1,4.770168
8,12.696702
1,4.770168
1,4.770168
1,4.770168
1,5.23682
18,13.633155
29,14.386662
30,16.082525
29,14.18044
18,15.4790745
19,15.386294
1,4.9194717
1,5.0922155
12,14.178976
28,14.770482
1,4.861198
2,13.1103525
17,14.178976
1,5.0922155
10,13.517766
3,14.178976
18,12.976579
9,13.1103525
1,5.2280006
29,13.548412
11,14.178976
7,12.976579
17,14.770482
1,4.763632
1,4.7669187
1,4.770168
7,12.696702
1,4.770168
5,12.696702
1,4.770168
1,4.770168
1,4.770168
1,4.770168
1,5.2585196
14,14.086689
30,14.348012
31,14.194681
39,16.079983
11,13.618224
19,15.386294
26,14.770482
1,4.861198
9,14.178976
1,5.2280006
28,13.517766
19,14.880247
26,15.4790745
1,4.861198
8,13.618224
11,14.178976
28,14.770482
30,15.386294
1,4.861198
17,13.517766
12,13.618224
10,14.08186
19,13.1103525
1,5.259947
1,4.763632
1,4.7669187
1,4.770168
1,4.770168
1,4.770168
1,4.770168
1,4.770168
1,4.770168
1,4.770168
