target,prediction
10,8.525059
0,0.1940373
12,4.770238
1,2.4712565
12,4.551493
20,16.992722
16,16.821491
10,11.486639
0,4.4602466
0,4.4687967
26,20.529688
2,3.5481787
0,2.6925168
16,4.03615
3,3.2558055
4,14.163043
0,3.4322152
8,7.319269
7,8.029221
6,18.108435
8,8.619581
28,21.9086
0,5.9908676
24,22.97542
15,6.457113
5,10.14504
0,0.22543101
18,15.164236
33,42.853863
15,9.152025
6,5.591232
6,5.627061
1,1.4787092
0,0.5795422
1,2.7254705
13,14.087199
12,12.523985
7,6.5169873
9,8.3587675
17,16.339777
0,3.9987276
16,4.1374965
30,27.445486
21,19.536594
1,2.1837993
0,4.1144814
6,5.5646057
0,3.9987276
14,4.511376
0,4.1144814
15,9.093671
14,6.4051065
0,0.86383
0,1.4224098
8,5.1884136
0,0.54962474
0,8.651211
19,18.49285
0,3.8206036
25,20.277946
36,30.465256
15,15.289899
5,5.642161
0,0.8163424
0,4.1993303
9,10.277279
7,6.3763576
14,15.4315405
31,31.701588
12,6.6626387
0,12.756124
3,2.9399266
13,13.753558
28,23.359077
20,17.875515
7,6.7911
6,20.67051
10,8.497352
11,13.685577
0,3.239793
26,25.069225
19,15.853451
0,0.53826743
3,4.2487617
1,2.2316022
18,16.859337
4,7.5934176
16,18.833479
26,20.01954
7,6.4237576
0,4.374065
8,8.669886
35,45.85367
6,5.6741157
7,6.8886137
14,14.399503
2,3.179566
19,15.853451
0,0.6462598
8,8.564975
12,6.6438575
0,3.7566547
14,14.841814
0,2.732965
3,14.326382
10,9.210908
5,4.8305573
15,17.013441
4,4.0287166
0,5.9908676
31,32.452393
17,15.933032
21,21.024204
4,4.2048097
5,4.735902
32,37.51111
14,9.015177
6,10.1294
6,5.562921
4,3.960657
12,6.7230644
0,2.5075364
9,10.231695
19,16.925594
0,4.5177364
8,8.3804865
33,40.16353
7,6.5169873
9,8.403141
18,6.386191
6,5.5935125
0,4.374065
18,8.995933
0,1.3364843
7,20.4293
27,20.757694
9,8.313156
4,3.4234433
16,18.673037
12,9.733882
6,18.108435
14,14.841814
7,6.4198165
9,10.071859
1,7.1918817
18,19.1371
0,0.3108419
3,3.0920727
20,20.363089
34,45.553272
32,37.51111
16,9.167043
9,9.930982
0,0.43985882
9,9.911639
0,9.81218
25,23.510807
2,2.6350303
3,3.4053857
3,3.6802762
8,5.9491377
30,18.344082
8,8.200238
21,18.373943
24,22.97542
10,11.777846
30,28.017597
5,5.4220195
11,4.8934
5,4.5843596
12,12.534936
1,2.1886585
0,0.8554289
10,11.541492
6,5.8911915
1,2.2964017
0,0.56028813
0,9.014851
14,4.44443
5,4.735902
3,4.0657825
16,15.145978
11,8.696644
11,14.349518
0,1.1122245
3,3.1370523
13,6.6525435
34,40.294968
6,7.8730464
0,5.9908676
22,21.729069
13,13.940038
0,2.9931736
36,31.836843
3,4.2487617
31,32.452393
5,16.016281
0,1.349399
16,6.4677973
17,20.116108
3,3.39715
1,3.2513196
0,1.3023759
0,0.8281999
7,6.0738707
24,21.452797
0,0.54540217
21,6.153646
9,9.89773
0,0.8362767
15,14.719929
0,3.8206036
5,5.4220195
5,5.642161
12,6.7796383
4,3.846312
0,0.51611894
2,2.540858
15,17.159615
3,7.4328046
2,2.8742726
13,6.642464
0,5.1168194
4,14.002261
30,18.148003
10,11.68135
0,4.3275228
2,11.410966
2,2.540858
14,15.4315405
22,21.706167
0,0.5308183
0,0.6462598
13,14.224802
30,17.957642
0,3.046068
11,13.96297
1,2.7254705
26,21.95674
1,2.7449765
2,2.9088144
13,13.856311
0,0.5711367
13,6.53774
32,43.868755
8,7.344242
0,4.374065
10,11.874878
14,4.570513
3,3.4697368
10,9.770498
22,18.380085
13,17.574703
0,3.8206036
16,9.167043
9,8.452694
12,15.234901
10,12.102222
11,4.8743615
0,4.4545646
15,17.013441
13,6.7184544
19,17.376526
8,7.490079
12,8.848302
36,30.465256
12,15.099629
15,17.013441
33,21.732897
3,3.6969225
13,17.15187
34,21.479174
1,10.1329365
10,11.433542
28,26.289516
6,6.527432
17,20.32102
8,8.493201
