target,prediction
18,17.184744
20,15.855882
8,7.583
5,4.783805
1,2.6346076
8,7.833713
27,21.518694
3,3.966009
0,0.03734211
13,12.557029
12,10.376843
0,0.54503155
11,10.890541
4,4.4061513
33,16.858189
20,20.12873
21,16.98237
34,38.638187
20,15.855882
19,15.8844185
28,23.15596
12,2.5590284
17,20.516682
24,19.7796
29,26.533346
0,3.2733736
0,3.9406817
36,27.278086
11,2.6612551
3,3.5731344
13,13.660899
2,2.8856418
30,13.300963
0,1.3420486
0,1.3765855
13,11.210176
0,1.3765855
12,14.937165
16,15.443796
2,2.9057257
9,11.110036
19,18.228474
15,11.442304
10,10.005975
31,13.571887
11,13.36866
13,12.557029
37,32.35464
3,3.966009
0,0.5195482
3,3.5731344
35,45.413956
15,10.069276
10,10.031603
12,13.148473
0,0.12531464
29,22.056385
0,8.422714
23,15.074148
0,0.5703625
8,6.7299705
24,14.141714
6,5.671572
9,8.7251625
12,10.376843
16,10.864426
13,13.479925
2,7.995538
3,9.32175
8,7.8448505
0,0.5490576
32,37.26782
4,4.1652827
0,3.8336911
5,7.203213
18,2.0087662
0,5.8029227
13,13.997735
10,12.523202
2,3.030928
2,3.030928
0,2.1104584
6,8.44828
27,20.001764
9,8.7251625
5,4.758787
16,10.864426
27,20.001764
0,0.48762825
0,6.234828
0,0.6918758
11,12.0961075
6,5.8792143
13,12.193013
14,10.624422
12,13.791356
0,9.627514
27,21.518694
10,9.769313
3,3.8320677
4,4.605575
0,0.62343645
3,3.181901
25,20.87496
1,2.6450183
14,11.992195
5,4.853656
0,0.65723586
6,6.2004466
14,17.299738
15,16.99162
0,1.306755
15,16.780746
0,1.3563089
2,3.0810223
0,2.1363623
6,8.44828
4,6.114107
10,14.416242
0,0.120182954
0,0.5195482
14,2.366203
0,1.2886859
9,7.6669097
26,21.39157
9,8.95287
0,12.493416
0,0.59703815
0,1.2693753
26,21.210104
24,13.340809
20,17.239878
10,10.005975
0,0.48762825
3,3.8320677
0,3.4731505
4,4.193926
0,3.9660013
0,2.1613462
9,7.6669097
5,4.853656
27,20.001764
25,20.07634
37,32.92159
8,7.583
0,0.59703815
7,6.644922
6,15.689911
0,0.12531464
4,10.902627
16,15.443796
0,3.5726306
3,3.606698
39,44.861492
35,45.250378
0,0.77292633
20,17.54029
10,11.25892
16,17.173689
0,1.9816275
36,33.344906
0,3.4976623
8,15.806259
5,5.34273
4,3.9111574
6,5.4048386
7,6.563461
0,4.3448963
33,40.613
13,11.210176
0,3.3372564
18,16.458696
8,22.51523
7,6.5629272
13,11.210176
0,0.8660123
28,21.779388
15,13.709803
31,32.32119
20,18.00686
34,38.499058
32,14.411259
10,10.214426
15,10.069276
23,15.074148
2,3.0724645
5,4.853656
0,0.5751585
1,2.1280534
4,3.8635335
17,16.013662
4,4.1644635
8,8.410814
5,4.847616
10,12.523202
9,15.095256
7,6.788946
0,1.3265055
5,4.853656
1,2.1280534
13,13.660899
24,19.7796
12,13.148473
2,3.3373964
0,0.8528891
9,14.657656
32,36.22901
5,7.203213
17,16.616674
10,10.005975
0,0.5139755
15,14.956911
4,10.902627
0,0.83093005
0,1.0722797
0,1.5988792
21,19.266468
18,15.928224
6,5.6541543
25,20.07634
5,13.136099
0,6.66419
21,18.107458
7,6.788946
24,19.7796
19,18.799858
4,3.8415768
17,15.943171
1,2.9673212
7,6.5629272
24,14.141714
0,6.337044
8,7.833713
0,0.87802994
1,2.5774653
9,7.625966
2,3.4012544
4,3.8635335
7,18.771694
12,13.126124
35,22.898384
5,4.456918
8,8.08814
1,6.8183575
2,3.030928
11,11.943682
0,0.120182954
4,4.193926
0,0.53118765
2,3.030928
3,3.5788224
10,10.214426
0,9.906014
0,0.12531464
4,4.1644635
7,6.5629272
29,26.533346
34,22.971163
15,13.465114
12,11.828224
0,3.5794842
3,3.5788224
18,18.087934
22,16.00762
10,10.291405
0,10.023261
0,0.5139755
23,19.290659
20,17.54029
9,15.095256
19,17.742514
0,0.03734211
35,45.250378
2,7.971975
18,8.559198
6,5.8792143
0,0.77292633
13,11.210176
0,3.684734
23,19.290659
11,12.97992
0,1.2128748
13,2.4607277
10,10.474882
15,13.465114
0,9.427859
0,1.1404719
1,2.9083223
0,2.1104584
0,3.8336911
10,14.416242
8,7.5969234
7,7.23008
22,15.309815
12,11.828224
3,3.9108813
8,7.8448505
7,18.771694
32,14.411259
15,11.442304
14,16.46644
16,15.443796
8,15.348043
3,3.3502827
0,6.337044
9,8.903201
2,2.9057257
0,9.627514
23,14.399403
0,3.2478004
0,0.5124663
0,3.4186122
10,10.671395
21,18.107458
0,3.9914818
16,13.578933
23,19.290659
25,22.341513
8,6.689368
0,9.7937975
0,3.1341333
3,9.32175
37,32.35464
13,13.239332
6,5.6543713
0,3.2478004
18,13.798882
19,18.799858
18,18.087934
21,18.107458
0,0.12531464
6,5.8792143
23,20.086618
16,15.443796
13,16.979496
8,7.754291
8,15.806259
0,0.6918758
22,18.692953
5,4.783805
32,36.22901
0,0.5703625
36,32.452248
0,0.6543085
2,7.971975
22,19.676
0,0.8071803
0,0.4598736
16,13.578933
0,0.03734211
0,3.8382456
6,15.689911
7,6.712864
0,0.5376014
7,6.61139
23,21.485659
5,13.096996
21,19.266468
19,15.8844185
4,4.17789
3,3.5731344
0,3.4186122
5,5.0897536
24,20.496695
24,14.141714
14,13.351752
37,38.317078
16,18.713037
13,16.979496
0,4.1628065
0,0.6119862
2,3.0657706
1,2.5086918
15,9.701169
19,18.415628
7,3.1121764
7,6.712864
10,12.523202
14,10.624422
0,6.337044
0,5.2900333
20,18.83638
0,5.946192
24,19.7796
18,15.928224
0,3.3372564
0,5.899214
33,40.613
4,3.974513
29,22.056385
19,16.99089
8,2.992991
23,20.086618
6,5.988555
9,9.751006
0,1.3275129
7,18.790318
10,14.416242
0,0.03597883
16,13.578933
2,2.6106186
5,5.0897536
15,17.217876
28,26.457808
13,8.498484
11,7.5446033
1,2.4598744
0,0.5416241
3,3.5731344
15,10.069276
19,19.682978
11,11.080107
11,11.636396
17,13.932817
9,9.751006
10,9.940938
21,18.107458
26,20.371052
0,0.65723586
24,20.496695
0,0.59703815
0,0.65723586
23,19.290659
0,3.722021
11,12.4806795
34,38.499058
16,13.578933
0,1.2735103
36,33.170624
4,4.1644635
5,5.185382
4,4.17789
0,4.381662
0,1.5988792
0,6.66419
3,3.573837
0,4.005212
0,4.1989946
30,29.612822
6,15.689911
0,5.899214
0,0.6918758
9,8.7251625
38,38.228157
3,3.3310592
7,8.210092
0,3.3372564
2,3.0657706
6,5.665157
11,12.337826
13,13.997735
10,12.447456
3,9.32175
0,0.79151094
3,3.5653172
21,20.575092
11,12.0961075
0,1.3113896
7,8.159562
0,0.62347496
22,19.676
10,10.334592
1,6.8183575
