target,prediction
1,3.5381165
21,17.724672
28,23.708021
1,3.5432692
6,12.026425
16,12.026425
22,22.558979
1,3.5432692
3,12.026425
21,20.583527
24,22.486712
30,24.063864
8,11.98482
1,3.5432692
20,21.080515
20,23.81381
23,24.644836
18,24.693125
1,3.5432692
20,21.012989
22,23.585691
26,24.644836
28,25.313425
1,3.5432692
19,11.94336
21,23.737522
26,24.644836
27,23.589363
1,3.5432692
1,5.2772155
1,5.4204516
1,5.393794
1,3.5381165
23,17.650936
27,22.9464
1,3.5432692
1,3.5432692
24,12.185968
32,21.956598
37,24.1412
24,26.352661
1,3.5432692
19,21.080515
21,23.661491
23,25.84925
23,23.970413
1,3.5432692
19,21.080515
21,23.737522
24,24.724033
25,23.563354
1,3.5432692
19,20.945673
22,23.51014
27,24.724033
32,27.124657
1,3.5432692
19,21.080515
21,23.81381
25,25.320965
24,22.758375
1,5.2772155
1,5.3310933
1,3.5381165
21,17.321306
27,23.708021
1,3.5432692
4,12.026425
16,10.858206
22,13.908324
24,22.942762
5,12.026425
1,3.5432692
20,20.945673
23,12.288603
31,26.388586
23,24.727365
1,3.5432692
20,21.148258
20,23.737522
24,25.402334
24,23.901754
1,3.5432692
20,21.012989
22,23.661491
27,24.8832
27,27.259537
1,3.5432692
19,11.94336
20,23.737522
25,24.724033
29,27.22464
1,5.2772155
1,5.515219
1,3.5381165
24,18.21489
26,23.395496
1,3.5432692
2,12.026425
18,12.026425
24,21.439001
3,12.026425
1,3.5432692
25,10.82064
26,22.558979
34,14.279466
27,23.783432
1,3.5432692
19,11.98482
20,23.81381
23,25.402334
22,23.854372
1,3.5432692
20,21.080515
20,23.661491
23,24.724033
27,26.134605
1,3.5432692
20,21.012989
21,23.029642
25,24.724033
30,27.064606
1,5.2772155
1,5.4375033
1,5.447614
1,3.5381165
23,18.27202
23,22.367325
1,3.5432692
5,12.026425
16,12.026425
24,21.439001
29,22.566322
6,12.026425
1,3.5432692
19,21.148258
21,23.81381
24,24.803486
16,22.373735
1,3.5432692
19,21.080515
21,23.585691
25,24.644836
30,26.612135
1,3.5432692
19,21.012989
21,23.661491
25,24.803486
25,22.21603
1,3.5432692
19,20.945673
22,23.585691
27,24.644836
31,26.463625
1,5.2772155
1,5.3538775
