target,prediction
1,0.0
20,5.066538342003821
20,11.597361662172451
29,13.33818734130099
24,11.245727430856274
1,0.0
30,3.9500000000000033
17,6.800000000000006
26,11.30000000000001
1,0.0
1,0.0
25,4.450000000000004
34,9.100000000000007
25,12.10000000000001
1,0.0
20,4.900000000000004
9,6.100000000000005
12,5.350000000000004
28,9.200000000000008
1,0.0
30,3.9500000000000033
38,9.950000000000008
44,16.800000000000015
58,20.700000000000014
1,0.0
1,0.0
1,0.0
14,5.500000000000004
1,0.0
15,5.400000000000005
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
22,5.066538342003821
27,10.79736166217245
38,14.388187341300988
23,12.495727430856274
1,0.0
27,4.200000000000004
27,10.80000000000001
1,0.0
17,5.200000000000005
24,10.75000000000001
1,0.0
25,4.450000000000004
28,11.100000000000009
36,15.600000000000014
1,0.0
29,4.0000000000000036
41,9.200000000000008
55,13.350000000000012
46,19.950000000000017
1,0.0
30,3.9500000000000033
26,12.10000000000001
38,16.200000000000014
50,19.900000000000013
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
13,5.600000000000005
1,0.0
16,5.300000000000004
1,0.0
20,5.066538342003821
25,10.99736166217245
18,10.885725071896363
12,5.1846240575641005
1,0.0
30,3.9500000000000033
38,9.100000000000007
47,15.250000000000012
13,7.900000000000007
1,0.0
20,4.950000000000004
23,10.250000000000007
1,0.0
20,4.900000000000004
18,9.60000000000001
1,0.0
18,5.100000000000004
25,10.95000000000001
31,14.750000000000014
1,0.0
14,5.500000000000004
1,0.0
24,4.5000000000000036
37,9.550000000000008
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
19,4.966538342003821
27,10.09736166217245
13,6.0549017517277335
24,10.395727430856274
1,0.0
12,5.750000000000004
22,10.600000000000009
1,0.0
16,5.350000000000004
1,0.0
15,5.450000000000005
9,6.350000000000005
8,5.750000000000004
24,10.000000000000009
1,0.0
15,5.450000000000005
25,10.300000000000008
25,11.300000000000017
39,15.650000000000015
1,0.0
22,4.7500000000000036
22,10.650000000000007
34,14.850000000000012
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
1,0.0
8,6.100000000000005
1,0.0
1,0.0
1,0.0
12,5.700000000000005
1,0.0
20,5.066538342003821
21,11.197361662172451
34,15.252263413900184
24,11.945727430856273
1,0.0
29,4.0000000000000036
41,8.650000000000007
49,14.750000000000014
18,8.400000000000007
8,6.550000000000005
16,4.900000000000004
21,10.300000000000008
1,0.0
20,4.900000000000004
20,11.850000000000009
9,6.050000000000005
1,0.0
17,5.200000000000005
28,9.600000000000009
26,11.050000000000008
1,0.0
1,0.0
25,4.450000000000004
36,9.150000000000007
45,15.150000000000015
1,0.0
1,0.0
1,0.0
16,5.300000000000004
1,0.0
1,0.0
1,0.0
12,5.700000000000005
1,0.0
1,0.0
